file_name,page_num,text,clean_text,tokens,subjectivity_score,date,bank,title,topic
12 31 2022_jpmorgan_asset management Q1 2023,11,"Sector composition
Percent of unprofitable companies in the Russell 2000
% of index market capitalization
1Q98 - 3Q22, pro-forma EPS
Historical markets drawdown and next 12-month rebound
Price return
15%
20%
25%
30%
35%
40%
45%
50%
55%
'98
'00
'02
'04
'06
'08
'10
'12
'14
'16
'18
'20
'22
6.4%
4.3%
3.5%
6.8%
3.6%
2.6%
15.6%
10.4%
17.2%
16.9%
12.7%
2.7%
2.7%
3.2%
5.2%
7.2%
7.3%
8.7%
9.8%
11.7%
15.8%
25.7%
Real Estate
Materials
Utilities
Energy
Cons. Staples
Comm. Svcs.
Industrials
Cons. Discretionary
Financials
Health Care
Info. Tech.
Large cap
Small cap
-49.1%
-43.1%
-56.8%
-59.4%
-33.9%
-40.8%
-25.4%
-25.7%
35.3%
61.5%
72.9%
97.7%
76.1%
126.1%
-80%
-40%
0%
40%
80%
120%
160%
Tech Bubble
Global Financial
Crisis
COVID-19
2022
drawdown
",sector composit percent unprofit compani russel market capit pro forma ep histor market drawdown month rebound price return real estat materi util energi con stapl comm svcs industri con discretionari financi health care info tech cap cap tech bubbl global financi crisi covid drawdown,"['sector', 'composition', 'percent', 'unprofitable', 'companies', 'russell', 'market', 'capitalization', 'pro', 'forma', 'eps', 'historical', 'markets', 'drawdown', 'month', 'rebound', 'price', 'return', 'real', 'estate', 'materials', 'utilities', 'energy', 'cons', 'staples', 'comm', 'svcs', 'industrials', 'cons', 'discretionary', 'financials', 'health', 'care', 'info', 'tech', 'cap', 'cap', 'tech', 'bubble', 'global', 'financial', 'crisis', 'covid', 'drawdown']",0.16122448979591836,12 31 2022,jpmorgan,asset management Q1 2023,0
12 31 2022_jpmorgan_asset management Q1 2023,12,"Current P/E vs. 20-year avg. P/E
Value
Blend
Growth
Value
Blend
Growth
13.9
16.7
21.1
13.7
15.5
18.6
13.4
15.3
21.0
14.4
16.3
20.3
15.3
19.1
25.3
16.8
21.3
35.6
Since market peak (February 2020)
Since market low (March 2020)
Current P/E as % of 20-year avg. PE
Value
Blend
Growth
Value
Blend
Growth
Large
17.5%
18.8%
14.6%
Large
90.0%
79.4%
67.2%
Large
Mid
16.5%
14.3%
4.7%
Mid
105.9%
91.4%
62.9%
Mid
Small
17.2%
7.9%
-3.0%
Small
106.1%
81.8%
57.6%
Small
2022
10-year annualized
Mid
10.1%
11.0%
11.4%
Mid
-12.0%
-17.3%
-26.7%
Value
Blend
Growth
Large
10.3%
12.6%
14.1%
Large
-7.5%
-18.1%
-29.1%
Large
Mid
Small
8.5%
9.0%
9.2%
Small
-14.5%
-20.4%
-26.4%
Small
103.3%
90.7%
89.4%
71.2%
Value
Blend
Growth
102.0%
107.6%
113.7%
92.6%
93.8%
",current avg blend growth blend growth market peak februari market march current avg blend growth blend growth mid mid mid annual mid mid blend growth mid blend growth,"['current', 'avg', 'blend', 'growth', 'blend', 'growth', 'market', 'peak', 'february', 'market', 'march', 'current', 'avg', 'blend', 'growth', 'blend', 'growth', 'mid', 'mid', 'mid', 'annualized', 'mid', 'mid', 'blend', 'growth', 'mid', 'blend', 'growth']",0.2891156462585035,12 31 2022,jpmorgan,asset management Q1 2023,0
12 31 2022_jpmorgan_asset management Q1 2023,13,"Energy
Materials Financials Industrials
Cons. 
Disc.
Tech.
Comm. 
Services*
Real 
Estate
Health
Care
Cons.
Staples
Utilities
S&P 500
Index
S&P weight         
5.2%
2.7%
11.7%
8.7%
9.8%
25.7%
7.3%
2.7%
15.8%
7.2%
3.2%
100.0%
Russell Growth weight
1.7%
1.5%
3.3%
8.1%
14.2%
43.2%
6.8%
1.6%
13.5%
6.1%
0.1%
100.0%
Russell Value weight
8.4%
4.3%
20.1%
10.5%
6.0%
8.3%
7.3%
4.5%
17.4%
7.4%
5.8%
100.0%
Russell 2000 weight
6.8%
4.3%
17.2%
15.6%
10.4%
12.7%
2.6%
6.4%
16.9%
3.6%
3.5%
100.0%
4Q22
22.8
15.0
13.6
19.2
-10.2
4.7
-1.4
3.8
12.8
12.7
8.6
7.6
2022
65.7
-12.3
-10.5
-5.5
-37.0
-28.2
-39.9
-26.1
-2.0
-0.6
1.6
-18.1
Since market peak 
(February 2020)
86.6
36.9
17.4
23.1
-1.8
24.0
-15.2
-0.9
37.4
27.3
10.6
18.8
Since market low  
(March 2020)
323.4
114.1
105.7
111.2
43.8
80.1
18.8
59.1
90.6
67.6
71.8
79.4
Beta to S&P 500
1.3
1.1
1.1
1.1
1.2
1.1
1.0*
0.8
0.8
c
0.6
0.5
1.0
b
Correl. to Treas. yields
0.1
-0.4
-0.3
-0.4
-0.5
-0.7
-0.6
-0.5
-0.4
c
-0.3
-0.4
-0.5
r
 
Foreign % of sales
37.8
55.2
21.3
32.3
34.4
57.6
42.8
15.5
36.1
43.1
2.0
39.6
%
NTM earnings growth
-13.2%
-11.2%
14.1%
14.5%
30.4%
3.9%
7.8%
2.5%
-3.6%
3.5%
7.4%
4.6%
20-yr avg.
101.0%
16.4%
20.9%
14.0%
16.7%
13.6%
10.2%*
6.7%
8.4%
7.7%
4.2%
11.2%
Forward P/E ratio                  
9.7x
15.8x
12.1x
18.1x
20.8x
20.2x
14.1x
16.6x
17.5x
21.0x
19.0x
16.7x
20-yr avg.
13.8x
14.7x
12.4x
16.2x
19.2x
18.0x
19.0x*
16.7x
15.1x
17.3x
15.4x
15.5x
Buyback yield
2.8%
3.2%
3.1%
2.5%
2.5%
2.7%
5.0%
-1.7%
1.7%
1.4%
-1.1%
2.5%
20-yr avg.
1.6%
0.9%
0.3%
2.2%
2.4%
2.9%
1.5%
-1.3%
1.9%
1.8%
-1.0%
1.7%
Dividend yield
3.2%
2.1%
2.3%
1.8%
1.1%
1.2%
1.2%
3.7%
1.7%
2.7%
3.1%
1.8%
20-yr avg.
2.8%
2.4%
2.3%
2.2%
1.4%
1.1%
0.0%
3.9%
1.9%
2.8%
3.9%
2.1%
Div
Weight
Return (%)
EPS
P/E
Bbk
",energi materi financi industri con disc tech comm servic real estat health care con stapl util weight russel growth weight russel weight russel weight market peak februari market march beta correl trea yield foreign sale ntm earn growth yr avg ratio yr avg buyback yield yr avg dividend yield yr avg div weight return ep bbk,"['energy', 'materials', 'financials', 'industrials', 'cons', 'disc', 'tech', 'comm', 'services', 'real', 'estate', 'health', 'care', 'cons', 'staples', 'utilities', 'weight', 'russell', 'growth', 'weight', 'russell', 'weight', 'russell', 'weight', 'market', 'peak', 'february', 'market', 'march', 'beta', 'correl', 'treas', 'yields', 'foreign', 'sales', 'ntm', 'earnings', 'growth', 'yr', 'avg', 'ratio', 'yr', 'avg', 'buyback', 'yield', 'yr', 'avg', 'dividend', 'yield', 'yr', 'avg', 'div', 'weight', 'return', 'eps', 'bbk']",0.2416666666666667,12 31 2022,jpmorgan,asset management Q1 2023,0
12 31 2022_jpmorgan_asset management Q1 2023,14,"2008
2009
2010
2011
2012
2013
2014
2015
2016
2017
2018
2019
2020
2021
2022
Ann.
Vol.
Min. Vol.
Value
Small Cap
High Div.
Cyclical
Value
Value
Momen.
Small Cap
Momen.
Min. Vol.
Cyclical
Momen.
Value
Defens.
Min. Vol.
Small Cap
-25.7%
38.8%
26.9%
14.3%
20.1%
43.2%
17.7%
9.3%
21.3%
37.8%
1.5%
36.3%
29.6%
29.2%
5.3%
9.5%
23.2%
Defens.
Cyclical
Multi- 
Factor
Min. Vol.
Value
Small Cap
Min. Vol.
Min. Vol.
High Div.
Cyclical
Momen.
Quality
Cyclical
Cyclical
High Div.
Momen.
Value
-26.7%
36.9%
18.3%
12.9%
16.8%
38.8%
16.5%
5.6%
16.3%
27.3%
-1.6%
34.4%
27.8%
27.6%
-3.8%
9.2%
21.4%
High Div.
Multi- 
Factor
Momen.
Defens.
Small Cap
Multi- 
Factor
High Div.
Quality
Value
Quality
High Div.
Momen.
Small Cap
Quality
Min. Vol.
Quality
Cyclical
-27.6%
29.8%
18.2%
10.1%
16.3%
37.4%
14.9%
4.6%
15.9%
22.5%
-2.3%
28.1%
20.0%
27.2%
-9.2%
9.2%
20.9%
Quality
Small Cap
Cyclical
Quality
Multi- 
Factor
Cyclical
Multi- 
Factor
Cyclical
Cyclical
Value
Defens.
Min. Vol.
Quality
Multi- 
Factor
Value
High Div.
Momen.
-31.2%
27.2%
17.9%
7.5%
15.7%
35.0%
14.8%
2.6%
14.0%
22.2%
-2.9%
28.0%
17.1%
25.1%
-14.0%
9.1%
19.0%
Small Cap
Quality
High Div.
Multi- 
Factor
Momen.
Momen.
Momen.
High Div.
Multi- 
Factor
Multi- 
Factor
Cyclical
Value
Multi- 
Factor
Defens.
Multi- 
Factor
Cyclical
Multi- 
Factor
-33.8%
24.9%
15.9%
7.3%
15.1%
34.8%
14.7%
0.7%
13.7%
21.5%
-5.3%
27.7%
11.4%
25.0%
-15.5%
8.9%
18.5%
Value
High Div.
Min. Vol.
Momen.
Quality
Quality
Cyclical
Multi- 
Factor
Min. Vol.
High Div.
Quality
Multi- 
Factor
Min. Vol.
High Div.
Momen.
Multi- 
Factor
Quality
-36.9%
18.4%
14.7%
6.1%
12.8%
34.3%
13.6%
0.4%
10.7%
19.5%
-5.6%
26.6%
5.8%
21.9%
-17.4%
8.5%
17.0%
Multi- 
Factor
Min. Vol.
Quality
Value
Min. Vol.
High Div.
Defens.
Defens.
Quality
Min. Vol.
Multi- 
Factor
Small Cap
Defens.
Min. Vol.
Quality
Defens.
High Div.
-39.3%
18.4%
14.2%
-2.7%
11.2%
28.9%
13.0%
-0.9%
9.4%
19.2%
-9.7%
25.5%
5.2%
21.0%
-20.3%
8.3%
15.7%
Momen.
Momen.
Value
Cyclical
Defens.
Defens.
Quality
Small Cap
Defens.
Small Cap
Small Cap
High Div.
High Div.
Small Cap
Small Cap
Value
Defens.
-40.9%
17.6%
12.7%
-3.4%
10.7%
28.9%
10.7%
-4.4%
7.7%
14.6%
-11.0%
22.5%
1.7%
14.8%
-20.4%
8.0%
14.5%
Cyclical
Defens.
Defens.
Small Cap
High Div.
Min. Vol.
Small Cap
Value
Momen.
Defens.
Value
Defens.
Value
Momen.
Cyclical
Small Cap
Min. Vol.
-44.8%
16.5%
12.0%
-4.2%
10.6%
25.3%
4.9%
-6.4%
5.1%
12.3%
-11.1%
21.4%
-0.2%
12.9%
-27.2%
7.2%
13.9%
2008 - 2022
",ann min cap div cyclic momen cap momen min cyclic momen defen min cap defen cyclic multi factor min cap min min div cyclic momen qualiti cyclic cyclic div momen div multi factor momen defen cap multi factor div qualiti qualiti div momen cap qualiti min qualiti cyclic qualiti cap cyclic qualiti multi factor cyclic multi factor cyclic cyclic defen min qualiti multi factor div momen cap qualiti div multi factor momen momen momen div multi factor multi factor cyclic multi factor defen multi factor cyclic multi factor div min momen qualiti qualiti cyclic multi factor min div qualiti multi factor min div momen multi factor qualiti multi factor min qualiti min div defen defen qualiti min multi factor cap defen min qualiti defen div momen momen cyclic defen defen qualiti cap defen cap cap div div cap cap defen cyclic defen defen cap div min cap momen defen defen momen cyclic cap min,"['ann', 'min', 'cap', 'div', 'cyclical', 'momen', 'cap', 'momen', 'min', 'cyclical', 'momen', 'defens', 'min', 'cap', 'defens', 'cyclical', 'multi', 'factor', 'min', 'cap', 'min', 'min', 'div', 'cyclical', 'momen', 'quality', 'cyclical', 'cyclical', 'div', 'momen', 'div', 'multi', 'factor', 'momen', 'defens', 'cap', 'multi', 'factor', 'div', 'quality', 'quality', 'div', 'momen', 'cap', 'quality', 'min', 'quality', 'cyclical', 'quality', 'cap', 'cyclical', 'quality', 'multi', 'factor', 'cyclical', 'multi', 'factor', 'cyclical', 'cyclical', 'defens', 'min', 'quality', 'multi', 'factor', 'div', 'momen', 'cap', 'quality', 'div', 'multi', 'factor', 'momen', 'momen', 'momen', 'div', 'multi', 'factor', 'multi', 'factor', 'cyclical', 'multi', 'factor', 'defens', 'multi', 'factor', 'cyclical', 'multi', 'factor', 'div', 'min', 'momen', 'quality', 'quality', 'cyclical', 'multi', 'factor', 'min', 'div', 'quality', 'multi', 'factor', 'min', 'div', 'momen', 'multi', 'factor', 'quality', 'multi', 'factor', 'min', 'quality', 'min', 'div', 'defens', 'defens', 'quality', 'min', 'multi', 'factor', 'cap', 'defens', 'min', 'quality', 'defens', 'div', 'momen', 'momen', 'cyclical', 'defens', 'defens', 'quality', 'cap', 'defens', 'cap', 'cap', 'div', 'div', 'cap', 'cap', 'defens', 'cyclical', 'defens', 'defens', 'cap', 'div', 'min', 'cap', 'momen', 'defens', 'defens', 'momen', 'cyclical', 'cap', 'min']",0.4699999999999999,12 31 2022,jpmorgan,asset management Q1 2023,1
12 31 2022_jpmorgan_asset management Q1 2023,15,"S&P intra-year declines vs. calendar year returns
Despite average intra-year drops of 14.0%, annual returns were positive in 32 of 42 years
 
26%
-10%
15%
17%
1%
26%
15%
2%
12%
27%
-7%
26%
4%
7%
-2%
34%
20%
31%
27%
20%
-10%
-13%
-23%
26%
9%
3%
14%
4%
-38%
23%
13%
0%
13%
30%
11%
-1%
10%
19%
-6%
29%
16%
27%
-19%
-17%
-18%
-17%
-7%
-13%
-8%-9%
-34%
-8%-8%
-20%
-6%
-6%
-5%
-9%
-3%
-8%
-11%
-19%
-12%
-17%
-30%
-34%
-14%
-8%
-7%
-8%
-10%
-49%
-28%
-16%
-19%
-10%
-6%
-7%
-12%
-11%
-3%
-20%
-7%
-34%
-5%
-25%
-60%
-40%
-20%
0%
20%
40%
'80
'85
'90
'95
'00
'05
'10
'15
'20
2022
",intra declin calendar return averag intra drop annual return posit,"['intra', 'declines', 'calendar', 'returns', 'average', 'intra', 'drops', 'annual', 'returns', 'positive']",0.47272727272727266,12 31 2022,jpmorgan,asset management Q1 2023,0
12 31 2022_jpmorgan_asset management Q1 2023,16,"Return needed to reach January 2022 peak of 4797
Bull and bear markets
S&P 500 level as of 12/31/2022 is 3,840
6.4%
7.5%
9.5%
13.6%
26.7%
0%
5%
10%
15%
20%
25%
30%
5-yrs
4-yrs
3-yrs
2-yrs
1-yr
Implied avg. annualized total return
Implied cumulative total return
X%
26.7%
29.0%
31.3%
33.7%
36.1%
X%
Jul 1926
152%
37
Sep 1929
-86%
32
Mar 1935
129%
23
Mar 1937
-60%
61
Apr 1942
158%
49
May 1946
-30%
36
Jun 1949
267%
85
Aug 1956
-22%
14
Oct 1960
39%
13
Dec 1961
-28%
6
Oct 1962
76%
39
Feb 1966
-22%
7
Oct 1966
48%
25
Nov 1968
-36%
17
May 1970
74%
31
Jan 1973
-48%
20
Mar 1978
62%
32
Nov 1980
-27%
20
Aug 1982
229%
60
Aug 1987
-34%
3
Oct 1990
417%
113
Mar 2000
-49%
30
Oct 2002
101%
60
Oct 2007
-57%
17
Mar 2009
401%
131
Feb 2020
-34%
1
Mar 2020
114%
21
Jan. 2022**
-25%
9
Averages
162%
51
-
-41%
20
Duration 
(months)*
Bull markets
Bull begin 
date
Bull return
Duration 
(months)
Market 
peak
Bear return*
Bear markets
",return reach januari peak bull bear market level yr yr yr yr yr impli avg annual total return impli cumul total return jul sep mar mar apr jun aug oct dec oct feb oct nov jan mar nov aug aug oct mar oct oct mar feb mar jan averag durat month bull market bull bull return durat month market peak bear return bear market,"['return', 'reach', 'january', 'peak', 'bull', 'bear', 'markets', 'level', 'yrs', 'yrs', 'yrs', 'yrs', 'yr', 'implied', 'avg', 'annualized', 'total', 'return', 'implied', 'cumulative', 'total', 'return', 'jul', 'sep', 'mar', 'mar', 'apr', 'jun', 'aug', 'oct', 'dec', 'oct', 'feb', 'oct', 'nov', 'jan', 'mar', 'nov', 'aug', 'aug', 'oct', 'mar', 'oct', 'oct', 'mar', 'feb', 'mar', 'jan', 'averages', 'duration', 'months', 'bull', 'markets', 'bull', 'bull', 'return', 'duration', 'months', 'market', 'peak', 'bear', 'return', 'bear', 'markets']",0.75,12 31 2022,jpmorgan,asset management Q1 2023,0
12 31 2022_jpmorgan_asset management Q1 2023,17,"Recession
Market Low
December 2007 - June 2009
4.5%
5.5%
6.5%
7.5%
8.5%
9.5%
10.5%
95
115
135
155
175
195
215
-18-14-10 -6 -2
2
6 10 14 18
March 2001 - November 2001
July 1990 - March 1991
July 1981 - November 1982
January 1980 - July 1980
April 1960 - February 1961
4.5%
5.5%
6.5%
7.5%
80
100
120
140
-18 -14 -10 -6 -2
2
6 10 14 18
October 1960
December 1969 - November 1970
3%
4%
5%
6%
90
110
130
150
-18 -14 -10 -6
-2
2
6
10 14 18
November 1973 - March 1975
4.5%
5.5%
6.5%
7.5%
8.5%
9.5%
75
100
125
150
175
-18 -14 -10 -6 -2
2
6 10 14 18
5%
6%
7%
8%
65
85
105
125
145
-18 -14 -10 -6
-2
2
6
10 14 18
7%
8%
9%
10%
11%
90
110
130
150
170
-18 -14 -10 -6 -2
2
6
10 14 18
5.0%
5.5%
6.0%
6.5%
7.0%
7.5%
95
105
115
125
135
145
-18 -14 -10 -6 -2
2
6 10 14 18
3.5%
4.0%
4.5%
5.0%
5.5%
6.0%
100
120
140
160
180
200
-30 -26 -22 -18 -14 -10 -6 -2
2
6
June 1970
September 1974
March 1980
July 1982
October 1990
October                    
2002
Unemployment Rate
S&P 500 Total Return
February
2009
March 2020
March 2020 - April 2020
3%
6%
9%
12%
15%
80
100
120
140
160
180
200
-18 -14 -10 -6 -2
2
6 10 14 18
March 2020
",recess market decemb june march novemb juli march juli novemb januari juli april februari octob decemb novemb novemb march june septemb march juli octob octob unemploy rate total return februari march march april march,"['recession', 'market', 'december', 'june', 'march', 'november', 'july', 'march', 'july', 'november', 'january', 'july', 'april', 'february', 'october', 'december', 'november', 'november', 'march', 'june', 'september', 'march', 'july', 'october', 'october', 'unemployment', 'rate', 'total', 'return', 'february', 'march', 'march', 'april', 'march']",0.525,12 31 2022,jpmorgan,asset management Q1 2023,0
12 31 2022_jpmorgan_asset management Q1 2023,18,"Real GDP
Components of GDP
Billions of chained (2012) dollars, seasonally adjusted at annual rates
3Q22 nominal GDP, USD trillions
68.2% Consumption
17.5% Gov't spending
13.5% Investment ex-housing
4.3% Housing
-3.5% Net exports
-$2
$3
$8
$13
$18
$23
$28
$12,000
$13,000
$14,000
$15,000
$16,000
$17,000
$18,000
$19,000
$20,000
$21,000
'01
'03
'05
'07
'09
'11
'13
'15
'17
'19
'21
Trend growth: 
2.0%
 GDP (%)
4Q21
1Q22
2Q22
3Q22
 Q/Q saar
7.0
-1.6
-0.6
3.2
 Y/Y
5.7
3.7
1.8
1.9
",real gdp compon gdp billion chain dollar season adjust annual rate nomin gdp usd trillion consumpt spend invest hous hous export trend growth gdp saar,"['real', 'gdp', 'components', 'gdp', 'billions', 'chained', 'dollars', 'seasonally', 'adjusted', 'annual', 'rates', 'nominal', 'gdp', 'usd', 'trillions', 'consumption', 'spending', 'investment', 'housing', 'housing', 'exports', 'trend', 'growth', 'gdp', 'saar']",0.15000000000000002,12 31 2022,jpmorgan,asset management Q1 2023,0
12 31 2022_jpmorgan_asset management Q1 2023,19,"Variables used by the NBER in making recession determination*
% change month-over-month 
Apr
May
Jun
Jul
Aug
Sep
Oct
Nov
Dec
Jan
Feb
Mar
Apr
May
Jun
Jul
Aug
Sep
Oct
Nov
Dec
Jan
Feb
Mar
Apr
May
Jun
Jul
Aug
Sep
Oct
Nov
Dec
Jan
Feb
Mar
Apr
May
Jun
Jul
Aug
Sep
Oct
Nov
Real personal income less transfers
Nonfarm payroll employment
Household survey employment
Real consumer spending 
Real wholesale + retail sales
Industrial production
% change, last six months 
2019
2020
2021
2022
0.9%
1.3%
0.0%
1.4%
-2.2%
0.3%
-3.0%
-2.0%
-1.0%
0.0%
1.0%
2.0%
Real personal income less
transfers
Nonfarm payroll employment
Household survey employment
Real consumer spending
Real wholesale + retail sales
Industrial production
",variabl nber recess determin chang month month apr jun jul aug sep oct nov dec jan feb mar apr jun jul aug sep oct nov dec jan feb mar apr jun jul aug sep oct nov dec jan feb mar apr jun jul aug sep oct nov real person incom transfer nonfarm payrol employ household survey employ real consum spend real wholesal retail sale industri product chang month real person incom transfer nonfarm payrol employ household survey employ real consum spend real wholesal retail sale industri product,"['variables', 'nber', 'recession', 'determination', 'change', 'month', 'month', 'apr', 'jun', 'jul', 'aug', 'sep', 'oct', 'nov', 'dec', 'jan', 'feb', 'mar', 'apr', 'jun', 'jul', 'aug', 'sep', 'oct', 'nov', 'dec', 'jan', 'feb', 'mar', 'apr', 'jun', 'jul', 'aug', 'sep', 'oct', 'nov', 'dec', 'jan', 'feb', 'mar', 'apr', 'jun', 'jul', 'aug', 'sep', 'oct', 'nov', 'real', 'personal', 'income', 'transfers', 'nonfarm', 'payroll', 'employment', 'household', 'survey', 'employment', 'real', 'consumer', 'spending', 'real', 'wholesale', 'retail', 'sales', 'industrial', 'production', 'change', 'months', 'real', 'personal', 'income', 'transfers', 'nonfarm', 'payroll', 'employment', 'household', 'survey', 'employment', 'real', 'consumer', 'spending', 'real', 'wholesale', 'retail', 'sales', 'industrial', 'production']",0.25555555555555554,12 31 2022,jpmorgan,asset management Q1 2023,0
12 31 2022_jpmorgan_asset management Q1 2023,20,"Residential investment as a % of GDP
Business fixed investment as a % of GDP
Quarterly, seasonally adjusted
Quarterly, seasonally adjusted
Light vehicle sales
Total business inventory/sales ratio
Mil vehicles, seasonally adjusted ann. rate
Days of sales, monthly, seasonally adjusted
3Q22: 4.3%
2%
3%
4%
5%
6%
7%
'68
'73
'78
'83
'88
'93
'98
'03
'08
'13
'18
Recession
3Q22: 13.2%
10%
11%
12%
13%
14%
15%
16%
'68
'73
'78
'83
'88
'93
'98
'03
'08
'13
'18
Nov. 2022: 
14.1m
8
10
12
14
16
18
20
'76
'81
'86
'91
'96
'01
'06
'11
'16
'21
Oct. 2022: 40.5 days
35
37
39
41
43
45
47
49
51
53
55
'81
'86
'91
'96
'01
'06
'11
'16
'21
Average: 14.8m
Average: 4.4%
Average: 12.8%
Average: 43.0 days
",residenti invest gdp busi fix invest gdp quarter season adjust quarter season adjust light vehicl sale total busi inventori sale ratio vehicl season adjust ann rate day sale month season adjust recess nov oct day averag averag averag averag day,"['residential', 'investment', 'gdp', 'business', 'fixed', 'investment', 'gdp', 'quarterly', 'seasonally', 'adjusted', 'quarterly', 'seasonally', 'adjusted', 'light', 'vehicle', 'sales', 'total', 'business', 'inventory', 'sales', 'ratio', 'vehicles', 'seasonally', 'adjusted', 'ann', 'rate', 'days', 'sales', 'monthly', 'seasonally', 'adjusted', 'recession', 'nov', 'oct', 'days', 'average', 'average', 'average', 'average', 'days']",0.46428571428571425,12 31 2022,jpmorgan,asset management Q1 2023,0
12 31 2022_jpmorgan_asset management Q1 2023,21,"U.S. home price growth by city 
Housing affordability index*
S&P Case-Shiller Home Price Index, Oct. 2022, y/y % change
Index
Credit score at mortgage origination
Median, quarterly
Oct. 2022: 91.2
60
80
100
120
140
160
180
200
220
'81
'85
'89
'93
'97
'01
'05
'09
'13
'17
'21
0.6%
4.5%
5.4%
6.0%
6.6%
7.6%
7.9%
8.9%
9.2%
9.3%
9.6%
13.5%
14.9%
21.0%
0%
10%
20%
30%
40%
San Francisco
Seattle
Portland
Washington D.C.
Los Angeles
Boston
Denver
Chicago
National home price
New York City
Phoenix
Dallas
Atlanta
Miami
3Q22: 
768
680
700
720
740
760
780
800
'99
'01
'03
'05
'07
'09
'11
'13
'15
'17
'19
'21
Average: 749
More affordable
Less affordable
",price growth citi hous afford shiller price oct chang credit score mortgag origin median quarter oct san francisco seattl portland washington los angel boston denver chicago nation price york citi phoenix dalla atlanta miami averag afford afford,"['price', 'growth', 'city', 'housing', 'affordability', 'shiller', 'price', 'oct', 'change', 'credit', 'score', 'mortgage', 'origination', 'median', 'quarterly', 'oct', 'san', 'francisco', 'seattle', 'portland', 'washington', 'los', 'angeles', 'boston', 'denver', 'chicago', 'national', 'price', 'york', 'city', 'phoenix', 'dallas', 'atlanta', 'miami', 'average', 'affordable', 'affordable']",0.3553030303030303,12 31 2022,jpmorgan,asset management Q1 2023,0
12 31 2022_jpmorgan_asset management Q1 2023,22,"Housing inventories
Single-family housing starts
Inventory of new and existing single family homes for sale, thous, SA*
Seasonally adjusted annual rate (SAAR), thous houses
Rental vacancy rate
Multi-family housing starts
Percent
Seasonally adjusted annual rate (SAAR), thous houses
Nov. 2022: 1,485
500
1,000
1,500
2,000
2,500
3,000
3,500
4,000
4,500
'82
'85
'88
'91
'94
'97
'00
'03
'06
'09
'12
'15
'18
'21
Average: 2,396
3Q22: 6.0%
4%
5%
6%
7%
8%
9%
10%
11%
12%
'56 '60 '64 '68 '72 '76 '80 '84 '88 '92 '96 '00 '04 '08 '12 '16 '20
Average: 7.3%
Nov. 2022: 828
200
400
600
800
1,000
1,200
1,400
1,600
1,800
2,000
'59 '63 '67 '71 '75 '79 '83 '87 '91 '95 '99 '03 '07 '11 '15 '19
Average: 1,016
Nov. 2022: 584
0
200
400
600
800
1,000
'59 '63 '67 '71 '75 '79 '83 '87 '91 '95 '99 '03 '07 '11 '15 '19
Average: 366
",hous inventori singl famili hous start inventori exist singl famili home sale thou season adjust annual rate saar thou hous rental vacanc rate multi famili hous start percent season adjust annual rate saar thou hous nov averag averag nov averag nov averag,"['housing', 'inventories', 'single', 'family', 'housing', 'starts', 'inventory', 'existing', 'single', 'family', 'homes', 'sale', 'thous', 'seasonally', 'adjusted', 'annual', 'rate', 'saar', 'thous', 'houses', 'rental', 'vacancy', 'rate', 'multi', 'family', 'housing', 'starts', 'percent', 'seasonally', 'adjusted', 'annual', 'rate', 'saar', 'thous', 'houses', 'nov', 'average', 'average', 'nov', 'average', 'nov', 'average']",0.3781385281385281,12 31 2022,jpmorgan,asset management Q1 2023,0
